,Emotion,Sentence,Repetition,ActorID,Gender,Path,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
874,Sad,এ কেমন উপহার,2nd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-03-02-09.wav,34.83521,0.12682937,30.47239,36.434002,39.055744,8.583355,88.70599,69.20236,13.004024,54.011337,0.66159075,1.8710009,0.008398934,0.021584803,1.4588783,1.4504794,25.42366,15.763624,30.838148,20.01732,0.62613624,1.9289733,12.652633,1.4057813,0.87211233,6.014664,-2.9607801,-2.9943855,-3.4778588,-4.630454,0.03298243,1.8203478,1.3828864,0.733368,6.603517,0.77566224,9.731838,0.85791403,25.659367,0.38621598,514.3187,0.43455172,1271.237,0.18419494,-162.83112,-0.47140375,1461.448,0.18389934,945.2919,0.40030804,-145.60513,-0.58017504,2530.339,0.11765806,687.15643,0.2877148,-148.22469,-0.54292715,-13.059315,-0.49399477,24.765621,0.38788483,0.09880156,0.25158998,-0.029500542,-0.4574032,2.1291652,0.6252661,29.856464,0.49963796,0.18816945,46.805027,-7.985645,-1.7247233,-21.646936,-0.8851802,-1.6470194,8.328519,0.09755489,0.0029130485,0.0017836448,2.0477817,0.34722224,0.84999996,0.0,1.0,0.099999994,-20.719564
875,Angry,আমি জানতাম এমন কিছু হবে,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-01-01-02-03-09.wav,28.589952,0.09963891,26.614508,28.644163,30.533325,3.9188175,185.5348,171.92299,43.15028,22.97701,0.49908078,1.3789777,0.008867377,0.032239597,1.1058809,1.0970135,13.656664,7.11169,17.313948,11.013261,0.35993466,1.5146693,18.633865,1.127211,0.7644468,10.501682,6.0541773,1.9397837,0.49013263,20.00892,0.029209238,1.0030656,1.5616645,0.5734099,4.4927516,0.9085282,4.166265,1.4025782,24.007744,0.25197592,515.1735,0.40055075,1350.899,0.16172417,-123.94396,-0.7668238,1485.3986,0.16154668,1049.3086,0.253679,-127.81114,-0.7003155,2498.239,0.095832415,927.8183,0.57737076,-130.87222,-0.65411305,-13.266325,-0.4346063,24.418404,0.2626018,0.090031765,0.26117072,-0.017094417,-0.6144291,0.88257396,0.6010568,36.749847,0.32804203,-1.4923351,-6.8755507,7.798719,1.8149316,-0.055294253,-243.03647,-3.8143365,11.533976,0.116371214,0.0029930826,0.036306515,2.3872678,1.0840108,0.3525,0.17108113,0.545,0.58589673,-27.437088
876,Happy,১২ টা বেজে গেছে,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-02-01-01-03-09.wav,30.532167,0.14743282,28.02241,30.259104,35.56426,7.541849,678.84937,578.25146,93.383,103.25379,0.31664515,1.5832747,0.028109325,0.030020967,0.6316015,0.6034922,9.873861,4.7715197,9.207389,4.521784,0.14328828,1.5724763,24.962763,0.5105381,3.8730514,1.8969915,5.6871147,2.373898,1.6412469,4.3083925,0.016248314,0.96854645,1.0368717,0.8340334,5.9944353,0.9475014,3.763695,1.6039965,23.222355,0.34394765,494.44318,0.3592146,1375.1201,0.14859654,-141.1171,-0.6286487,1429.45,0.14539358,1038.2079,0.24221672,-140.49992,-0.6058631,2417.2878,0.11454271,850.9417,0.28874737,-143.71893,-0.55937433,-12.717054,-0.39572164,26.897469,0.35195816,0.10386589,0.21448587,-0.019378781,-0.52466595,0.423271,0.47024277,37.793915,0.3548581,0.12920853,77.12561,-4.9865317,-3.7988145,-0.8310771,-12.73153,-10.25752,17.8022,0.119414054,-0.00593636,0.014039056,1.9607843,1.0,0.32,0.115181014,0.65333337,0.43492016,-31.692142
877,Surprise,আমি জানতাম এমন কিছু হবে,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-04-02-02-03-09.wav,37.134693,0.15978546,30.341173,40.184288,41.6188,11.277628,412.7115,513.7621,82.04581,74.22654,0.41265184,1.3608342,0.010061584,0.046560474,0.7523871,0.74232554,9.048595,4.8310866,8.639823,4.292092,0.21362135,1.4718156,18.5067,1.0978051,-2.2668362,-5.414373,0.61983424,25.995539,-9.418275,-1.5398995,0.043515276,1.765447,0.93895733,0.76763815,8.137412,0.7071694,3.2499995,1.8047622,22.591375,0.61727273,622.6623,0.40175384,1292.1814,0.23704576,-131.60822,-0.69224054,1605.6377,0.1808959,980.82916,0.4520632,-118.46166,-0.7394611,2679.2183,0.11623311,853.7101,0.4087383,-121.486206,-0.69421554,-13.333284,-0.68997514,26.897484,0.48184484,0.093863524,0.26382828,-0.019817272,-0.79760563,0.449713,0.74215287,32.507538,0.47658524,-2.5391939,-6.598971,3.095415,7.22822,-18.711187,-0.8491717,-1.6031352,9.264605,0.10888403,0.0031809707,0.014613863,2.3923447,1.2106537,0.372,0.26768637,0.35999998,0.4493699,-29.977993
878,Sad,আমি জানতাম এমন কিছু হবে,2nd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-02-02-09.wav,37.875595,0.15144473,33.52422,38.165573,42.87857,9.354351,41.275696,12.43836,56.72502,30.307137,0.90062326,1.5333995,0.024218164,0.025501674,1.8741448,1.8499266,26.423227,22.193876,30.987434,12.274002,0.72578776,1.8884825,18.915564,0.3377714,-8.103494,-1.2070148,-2.9070978,-4.255588,-11.2057295,-1.3235631,0.036567178,1.3370264,1.1831288,0.74738157,7.669803,0.65068537,6.1895924,1.330352,17.643175,0.34812462,524.7892,0.52361846,1139.4673,0.20880263,-150.57268,-0.56521046,1519.5237,0.21661003,801.5529,0.27884904,-122.11668,-0.75841624,2578.632,0.14847557,718.9714,0.4748398,-125.15091,-0.7105016,-8.742284,-0.6526437,20.664822,0.27307466,0.11433364,0.26671612,-0.011381409,-1.2201521,1.7503072,0.9477922,22.348696,0.3691998,-12.478383,-1.0969168,-2.3776479,-7.769263,-25.15092,-0.53850234,-4.853051,14.174594,0.13636884,0.0028053974,0.003253924,2.549575,0.28735632,1.4499999,0.0,1.0,0.04,-21.718912
879,Sad,১২ টা বেজে গেছে,2nd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-01-02-09.wav,32.86614,0.13551395,28.954561,33.271053,37.324318,8.369757,140.91231,91.525505,36.665195,3.3201363,1.1783754,1.7444121,0.028925942,0.030752534,2.4376652,2.4087393,46.651814,37.72943,56.895004,24.748636,1.5039916,1.8441504,23.050743,0.28264645,3.3933241,2.6242456,6.275521,1.9396204,0.48463488,21.445606,0.037020404,0.9105753,1.6522343,0.71727103,4.51944,0.87054676,1.430563,8.878883,20.624392,0.68536097,515.773,0.42847505,1259.4395,0.13293262,-136.64777,-0.67423916,1516.715,0.15457168,951.75433,0.29135314,-135.19019,-0.65012825,2536.2104,0.115284815,851.2729,0.26139987,-137.15709,-0.6219332,-11.053751,-0.7186542,23.672169,0.3828112,0.08207321,0.479052,-0.021236574,-0.6240368,4.32457,0.7368552,27.70335,0.3037679,-0.9971319,-13.475102,-3.4742472,-4.667899,-4.999956,-3.1142726,-11.277899,18.707405,0.11879496,-0.0074520693,0.015443711,2.0338984,0.6920416,0.505,0.305,0.61,0.41408533,-15.619936
880,Sad,এ কেমন উপহার,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-03-03-09.wav,35.51527,0.18533531,30.765059,36.79564,40.88785,10.122793,219.12823,176.35204,-61.146347,124.03084,0.5480988,1.9793835,0.008480243,0.027990788,0.6437837,0.63530344,22.394014,17.071663,38.472336,17.398447,0.54466105,2.1764414,14.55182,1.1873065,0.16306914,34.02232,-1.172742,-8.005157,-3.5626745,-4.0694475,0.032630388,1.3454435,1.5549452,0.79300463,6.0662932,0.8078808,9.303637,1.1468202,22.101542,0.60158354,623.1123,0.3818804,1260.7573,0.25277293,-162.07718,-0.48037878,1624.4011,0.2001199,974.6495,0.47048917,-151.37955,-0.53908855,2644.7795,0.13925122,845.0207,0.5270668,-153.42279,-0.5102195,-13.210953,-0.5576924,24.697481,0.41186285,0.10721234,0.29037333,-0.028840031,-0.4611936,2.0500984,0.7277761,30.440884,0.52221394,-0.3715943,-27.313866,-6.140445,-2.5208783,-23.153467,-0.6595324,-3.08327,9.339788,0.10194399,0.0006698166,0.0026651183,1.4705883,0.29850748,0.89,0.0,1.2149999,0.225,-22.522053
881,Surprise,এ কেমন উপহার,1st Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-04-02-03-01-09.wav,33.096294,0.24918881,26.82899,33.74767,41.294437,14.465446,238.12048,216.40979,37.15689,48.244007,0.3960707,1.5206006,0.02537369,0.027101828,0.8383251,0.8129514,8.5142765,6.5262117,7.255347,2.9222066,0.21306725,1.8592972,23.173658,0.40365344,-0.84120286,-11.919344,-2.5058074,-6.3383384,-5.8466477,-2.542143,0.031250864,2.1187785,1.0393964,1.0835637,7.7656574,0.8674347,2.8449366,9.092414,20.884,1.0065937,550.67834,0.38834786,1305.4398,0.278011,-139.40617,-0.65009856,1500.6744,0.18282944,1003.10895,0.43066916,-136.74448,-0.6384483,2585.0317,0.107739426,853.57336,0.516751,-140.23218,-0.58699614,-14.62825,-0.5994759,27.041464,0.3969777,0.09095821,0.24415055,-0.02376505,-0.5447944,0.59103954,0.8231482,30.670252,0.31481,2.337297,6.5715194,-6.682365,-3.7728703,-18.97062,-0.9077404,-5.9471717,16.10166,0.12766585,0.0017459699,0.015606829,1.6,1.0810812,0.3125,0.1192424,0.472,0.5050307,-30.012133
882,Sad,১২ টা বেজে গেছে,1st Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-01-01-09.wav,38.787773,0.12116125,35.970142,40.324837,42.067875,6.0977325,82.917305,44.87129,51.177086,18.19399,0.99205774,1.7066256,0.019456662,0.020662412,2.5287197,2.509263,35.73067,21.37115,46.583492,25.122866,0.9304576,1.8003993,16.230167,0.41445756,-6.4164195,-1.6472468,-6.338139,-1.7192941,-7.359661,-1.8662641,0.03759528,1.853309,1.2768214,1.0788655,6.4630737,0.76016265,8.046861,1.0698978,18.605528,0.41516873,500.81802,0.45647788,1173.4496,0.14970666,-167.0879,-0.43953976,1502.6848,0.1528431,843.68835,0.2510764,-137.6049,-0.64720374,2519.405,0.12259101,711.85706,0.2618483,-139.59479,-0.6175529,-7.9733453,-0.9493002,20.674202,0.39958453,0.10293395,0.26210427,-0.016286332,-0.7343668,2.8398952,0.62996006,19.781805,0.4827991,-14.676339,-1.0298648,-10.658654,-1.6117016,-21.085201,-0.74465847,-5.105503,13.990104,0.12977281,-0.0004400694,0.006095109,1.9607843,0.66445184,0.48999998,0.28,0.98499995,0.024999999,-19.31713
883,Happy,১২ টা বেজে গেছে,1st Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-02-01-01-01-09.wav,39.637238,0.031678136,38.337704,39.747932,40.753407,2.4157028,34.296093,30.149021,21.099115,9.159869,0.3346339,1.4136184,0.023622585,0.024838114,0.8747476,0.851125,8.772919,5.596379,8.427435,5.5141215,0.12197088,1.6004266,22.797594,0.49231923,-5.594737,-1.7645944,-6.5223975,-1.8796399,-6.454172,-1.8739455,0.01418153,1.2730283,0.8390483,1.2119144,12.049136,0.27192256,6.1759167,0.8653524,22.411234,0.43713537,548.0697,0.4615082,1302.3773,0.13500291,-164.06696,-0.440507,1488.5435,0.19175221,951.7777,0.21288413,-130.31387,-0.67933863,2519.1252,0.15710212,794.21765,0.35888872,-134.66658,-0.6168618,-11.878807,-0.76416725,28.339191,0.3890634,0.09985402,0.22801247,-0.016605768,-0.7887053,0.30927664,0.6638816,32.906128,0.34369066,-9.8466625,-1.2945881,-9.643056,-1.8752328,-14.648485,-1.0774884,-5.534421,15.111241,0.13766785,0.0012974704,0.005789906,1.8867925,0.5464481,0.7,0.48999998,0.7366666,0.46190426,-33.305714
884,Angry,১২ টা বেজে গেছে,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-01-01-01-03-09.wav,32.749836,0.102082856,29.834303,32.698475,35.466415,5.6321125,87.98829,70.25086,34.350243,40.785286,0.39912283,1.4827111,0.018904788,0.020377034,0.8207458,0.801841,11.275951,5.990168,14.488367,6.876482,0.2322242,1.6373788,19.74041,0.5134514,-0.9553683,-9.595813,-0.7345002,-14.639324,2.1828063,4.046421,0.029542789,0.9674664,1.3096526,0.574045,5.1983995,0.7584386,4.913373,1.5267556,17.839647,0.44949025,469.77515,0.3362865,1247.8901,0.15185072,-134.84729,-0.67641807,1498.6549,0.12804967,845.9667,0.31109494,-131.07874,-0.6659384,2477.425,0.09250015,824.07855,0.24611488,-131.27977,-0.66281277,-11.05267,-0.5140978,19.193636,0.36641276,0.10271579,0.20636597,-0.022047505,-0.5602073,0.5968544,0.67091143,28.412563,0.3776605,-1.6622239,-8.0988035,5.8992343,2.3873887,5.325926,2.487036,-5.726754,16.049858,0.123256855,0.0037840814,0.01060301,2.3391814,0.5934718,0.645,0.435,0.6766666,0.46578488,-30.745838
885,Angry,এ কেমন উপহার,2nd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-01-01-03-02-09.wav,28.964237,0.18716973,27.152353,27.949348,33.063793,5.91144,215.08498,179.4175,93.39437,67.06134,0.2717659,1.4647403,0.020928357,0.022481404,0.5554036,0.5344752,9.459563,12.088527,8.483163,4.608132,0.13459532,1.9966824,24.360624,0.50189054,-1.979258,-4.111829,2.183308,5.58008,-6.8392906,-2.1099844,0.029994702,2.2096808,1.2643577,0.78542644,5.8220816,0.8265197,3.2719831,2.408263,20.605654,0.40653178,490.0783,0.40087938,1237.1963,0.13310184,-125.252686,-0.7846231,1505.7073,0.19024213,928.0086,0.436913,-124.20304,-0.75755453,2536.072,0.0947219,715.57184,0.31315795,-126.38148,-0.72290444,-13.497451,-0.39755452,21.603344,0.33519843,0.106503166,0.2518453,-0.029189045,-0.49020702,0.3284216,1.0377622,35.739456,0.31328517,-3.5315304,-3.3904235,11.043509,1.326768,-18.445662,-0.8970266,-5.9045506,16.020975,0.123411,0.0022497084,0.011855047,2.1538463,0.93750006,0.41,0.25806975,0.63,0.4181706,-34.920216
886,Surprise,এ কেমন উপহার,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-04-02-03-03-09.wav,32.314583,0.17639183,26.912506,32.61009,38.338882,11.426376,86.25574,84.6682,136.55165,112.11947,0.26133007,1.3680636,0.024801875,0.02607262,0.650876,0.62607414,6.5885744,6.2957215,6.017916,2.4589818,0.13290638,2.0652692,23.040094,0.42402637,2.1459525,5.1591167,-0.2446856,-51.78453,-3.091916,-3.529901,0.02582495,2.1676307,0.88561183,0.9885563,8.118214,0.6862102,7.482731,1.8700267,25.343735,0.5648696,602.93774,0.38509053,1374.2625,0.295539,-140.7553,-0.6277099,1597.3733,0.22612467,917.69,0.39548984,-137.98434,-0.6140723,2727.3582,0.13472536,843.1577,0.58278984,-141.13731,-0.57035327,-16.514101,-0.5093819,28.282063,0.40401626,0.089239635,0.23578624,-0.02523374,-0.54141825,0.36786896,0.98363024,31.98914,0.34814706,11.081918,1.2604295,0.9311962,21.44656,-12.272921,-1.0484152,-5.667363,15.123522,0.12760144,0.0013509851,0.00839628,1.7291067,0.87719303,0.39,0.120830454,0.545,0.5057915,-33.416428
887,Happy,এ কেমন উপহার,1st Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-02-01-03-01-09.wav,30.221119,0.14672662,27.730774,28.525434,35.340515,7.609741,257.8105,0.0,17.030527,13.975975,0.4560611,1.7812903,0.008476292,0.043606352,1.1189579,1.1104816,13.863908,12.869044,14.272426,11.876576,0.22192925,2.027315,17.516119,1.0530751,-1.1570193,-4.5986433,3.2744951,3.6543503,-2.6466215,-4.385938,0.015072506,1.2320637,1.0435902,0.8921785,6.6727157,0.70421714,-0.8643075,-30.122435,17.475653,1.5744601,587.4623,0.3979729,1255.2844,0.2163516,-149.87036,-0.57451385,1627.1359,0.20376126,909.0896,0.51796615,-147.1889,-0.56517524,2562.2812,0.1064118,865.16675,0.35708088,-148.35838,-0.54753214,-11.992661,-0.54134196,20.675594,0.4663905,0.10473837,0.2581985,-0.030507503,-0.45044094,0.749418,0.75688946,35.490856,0.40192017,-2.1632965,-4.07975,4.6252313,4.115743,-14.682016,-0.9619484,-3.3832204,10.102648,0.10565243,-0.00034008978,0.011417195,1.3850416,0.84269667,0.3333333,0.08178563,0.6225,0.5933538,-27.632614
888,Happy,আমি জানতাম এমন কিছু হবে,1st Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-02-01-02-01-09.wav,37.468925,0.08473071,35.266884,37.20615,40.524498,5.257614,294.1347,582.59424,70.47339,78.83251,0.3729354,1.3313415,0.024444625,0.1156045,0.7274831,0.70303845,9.972038,7.7532754,7.6325936,2.5388548,0.21030167,1.5213904,26.072184,0.52337444,-2.272227,-4.8006516,-1.6143479,-8.100575,-12.202803,-1.1459137,0.02837603,1.3781142,1.0592316,0.8108056,9.132726,0.3542576,8.51613,0.873086,28.510635,0.34126154,593.67395,0.4265491,1287.5851,0.18956734,-134.94797,-0.64731985,1568.0115,0.20193031,965.93896,0.17499013,-113.28215,-0.7702605,2680.7397,0.15428843,749.9788,0.4165396,-118.40559,-0.6925367,-17.112772,-0.5171649,30.080008,0.31823224,0.125642,0.2320482,-0.02260099,-0.52211666,0.4175663,0.8401966,35.605133,0.3129868,-1.3818132,-9.955927,0.24934505,67.02117,-21.388142,-0.68348277,-5.6616535,15.149558,0.13839501,-0.0009026543,0.010767066,2.5445294,1.0309279,0.4725,0.22094965,0.38,0.39984995,-31.237217
889,Happy,এ কেমন উপহার,2nd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-02-01-03-02-09.wav,29.678225,0.10606096,27.289555,28.01238,33.723118,6.433563,65.27222,77.275536,23.174625,3.633295,0.15742722,1.8640544,0.008690467,0.028228387,0.23049578,0.22180532,5.2752185,4.6911955,4.9947762,3.491672,0.056787696,2.161688,16.934492,1.2158071,1.0658773,8.683607,7.906635,1.7736807,-5.038222,-2.6024978,0.012050473,1.0182812,1.3138946,0.7266118,6.3063607,0.4744596,5.524201,0.9807265,26.19419,0.43327987,529.4945,0.4289619,1297.1569,0.25484422,-156.32138,-0.520152,1491.7896,0.17800173,893.7594,0.4226501,-156.31218,-0.49721497,2604.617,0.113591544,911.3769,0.33363205,-158.38664,-0.46752158,-11.687058,-0.45823547,20.630732,0.42650753,0.101524115,0.23256758,-0.025942171,-0.49692005,0.21188971,0.7856706,39.725815,0.32948104,-6.3985476,-2.0430434,17.99699,1.1289619,-24.886211,-0.46424904,-5.1829243,13.015652,0.11707808,0.0015960222,0.008370958,1.4492755,0.88495576,0.26333332,0.08219219,0.6325,0.57828945,-40.336353
890,Surprise,১২ টা বেজে গেছে,1st Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-04-02-01-01-09.wav,34.37855,0.20680769,28.21951,35.841442,42.02189,13.80238,202.5028,222.03433,56.517677,14.888914,0.47495025,1.584746,0.037961755,0.0400304,1.0715922,1.0336305,16.128712,12.390525,17.247099,11.460485,0.2769634,1.6527364,21.3968,0.4292584,-4.1736345,-2.1325493,-0.695228,-19.117104,-6.2105007,-1.4837185,0.042678885,2.6445925,1.2554442,0.79719126,7.2728395,0.7742357,2.548877,2.6802804,16.630608,0.4506865,442.24298,0.4711263,1239.8347,0.16208306,-155.1573,-0.52908987,1440.5089,0.17683488,843.1901,0.33469,-139.3739,-0.6154903,2448.5437,0.14951386,718.34894,0.3576187,-141.77107,-0.58093214,-12.100052,-0.4597451,23.35342,0.41436034,0.09849005,0.26455662,-0.021884874,-0.5312864,0.7972058,0.5464435,25.730362,0.5075734,1.3929646,8.395595,-4.8823466,-4.394867,-9.430195,-1.4447916,-5.3098054,14.706921,0.14416677,0.0008772851,0.02224889,1.8126888,0.9202454,0.35666668,0.15326086,0.53,0.4979458,-27.428474
891,Sad,আমি জানতাম এমন কিছু হবে,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-02-03-09.wav,37.73261,0.11196377,33.726833,38.689514,41.706978,7.9801445,102.53532,46.468204,37.983242,27.407658,0.9652816,1.7119331,0.024279006,0.025764396,2.3069851,2.282706,42.021526,26.055687,40.45535,22.050022,0.8224163,1.8399053,18.654009,0.32149345,-7.3000755,-1.0358047,-2.813285,-3.7824886,-8.287708,-1.5752692,0.046857815,1.4309613,1.2264369,0.93956274,7.2914286,0.6550312,7.216665,1.2708395,15.826394,0.3470668,466.72858,0.4324997,1194.8372,0.17179143,-167.8197,-0.43030417,1471.3776,0.1701053,805.2967,0.2844852,-136.04999,-0.65269333,2509.753,0.107496254,708.1684,0.28174713,-138.18378,-0.6209297,-8.173335,-0.60901654,19.575396,0.32903767,0.10408664,0.20770356,-0.012207,-0.84281063,2.4036543,0.71188766,21.266048,0.4205474,-12.849046,-0.80673516,-2.335284,-6.9750643,-21.940071,-0.62012684,-5.484859,14.515462,0.13595167,1.3190392e-05,0.0058473684,2.2222223,0.5,0.68,0.29,1.29,0.28,-19.474192
892,Angry,এ কেমন উপহার,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-01-01-03-03-09.wav,29.566841,0.18674742,27.34568,28.500393,34.324883,6.9792023,127.69282,91.35907,213.54706,246.86168,0.22224529,1.4482142,0.019917972,0.02160889,0.48635316,0.4664352,4.528557,2.9704056,5.504743,3.554407,0.09955193,1.5830917,20.865269,0.80167615,1.7176858,5.412192,-1.6239669,-7.405394,-3.1911917,-4.8123584,0.0704854,2.9073184,1.3552885,0.8572462,6.2931056,0.6427263,3.527435,2.1221244,26.475996,0.41019687,503.05255,0.36181322,1265.4928,0.16206767,-133.98982,-0.70485926,1511.7672,0.20403972,921.9899,0.3829012,-133.99219,-0.6683147,2574.6382,0.11241357,805.5206,0.29328427,-136.63606,-0.6290594,-16.419735,-0.4333205,26.43761,0.32581815,0.1137402,0.22958468,-0.03186499,-0.45970193,0.2737964,0.558957,37.092384,0.29144424,2.44139,5.791052,5.1053634,3.0978835,-16.879335,-0.9769796,-4.759409,14.257815,0.11676932,0.005303901,0.005396913,1.6997167,0.86206895,0.4033333,0.052493386,0.55,0.5156064,-37.64596
893,Sad,১২ টা বেজে গেছে,3rd Repetition,09,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 09/03-01-03-02-01-03-09.wav,33.193844,0.13110068,29.300709,34.239822,37.151665,7.850956,168.30475,175.57208,23.47906,32.31565,1.1547192,1.8230425,0.0085748,0.029268786,2.028474,2.0198994,45.03525,38.29931,60.877018,31.170418,1.4460366,1.9305363,13.526278,1.3501407,0.8726732,10.057947,1.4063334,8.107116,-1.4321388,-7.903689,0.038728945,1.2635884,1.1878595,0.74464333,5.7780933,0.63588214,6.052513,1.3405,23.869514,0.3029048,485.62207,0.43813384,1279.6577,0.12642984,-153.27196,-0.55126506,1490.2996,0.1588957,976.8539,0.26035762,-142.74825,-0.6028031,2489.2534,0.118985854,835.01807,0.21712638,-144.96078,-0.57049656,-12.077657,-0.5231496,24.48958,0.31137562,0.08531335,0.37347776,-0.01999191,-0.6221409,4.616176,0.7197306,29.561907,0.23119369,-4.049162,-2.8209236,-2.4564166,-6.255292,-7.729682,-2.1317823,-3.7887564,11.557846,0.1175167,0.003950611,0.06411597,1.9607843,0.6666667,0.45499998,0.315,0.68,0.5323532,-14.713058
